date,close,shares_volume,dollar_volume
2025-11-20,24.399999618530273,3434100,83792038.68999481
2025-11-21,23.899999618530273,3937500,94106248.49796295
2025-11-24,25.209999084472656,1524400,38430122.60437012
2025-11-25,24.68000030517578,5771300,142435685.761261
2025-11-26,25.420000076293945,1403100,35666802.107048035
2025-11-28,25.649999618530273,1257700,32260004.520225525
2025-12-01,24.200000762939453,1919300,46447061.46430969
2025-12-02,25.75,1810300,46615225.0
2025-12-03,26.299999237060547,1298700,34155809.00917053
2025-12-04,26.15999984741211,1348600,35279375.79421997
2025-12-05,25.260000228881836,2243600,56673336.51351929
2025-12-08,25.68000030517578,1800200,46229136.54937744
2025-12-09,26.329999923706055,2407600,63392107.8163147
2025-12-10,26.15999984741211,1551000,40574159.76333618
2025-12-11,25.950000762939453,2917700,75714317.22602844
2025-12-12,25.530000686645508,1909200,48741877.3109436
2025-12-15,24.260000228881836,5889700,142884123.34804535
2025-12-16,24.780000686645508,5499500,136277613.77620697
2025-12-17,24.280000686645508,3456400,83921394.37332153
2025-12-18,23.940000534057617,3386400,81070417.80853271
2025-12-19,24.8799991607666,1270000,31597598.934173584
2025-12-22,24.979999542236328,1150000,28726999.473571777
2025-12-23,24.790000915527344,1389300,34440748.27194214
2025-12-24,24.670000076293945,853800,21063246.06513977
2025-12-26,24.739999771118164,1306600,32325283.700942993
2025-12-29,24.6200008392334,902400,22217088.75732422
2025-12-30,24.850000381469727,1982400,49262640.756225586
2025-12-31,24.729999542236328,2210200,54658244.98825073
2026-01-02,25.3700008392334,4895100,124188691.10813141
2026-01-05,26.65999984741211,2208800,58886607.66296387
2026-01-06,26.139999389648438,2206300,57672680.65338135
2026-01-07,25.709999084472656,911400,23432093.16558838
2026-01-08,25.690000534057617,996300,25594947.532081604
2026-01-09,25.510000228881836,1859500,47435845.425605774
2026-01-12,25.850000381469727,1983600,51276060.75668335
2026-01-13,26.719999313354492,1431100,38238991.017341614
2026-01-14,27.6200008392334,1945000,53720901.63230896
2026-01-15,26.940000534057617,1602900,43182126.856040955
2026-01-16,27.030000686645508,2213700,59836312.52002716
2026-01-20,25.31999969482422,2320600,58757591.29180908
2026-01-21,25.469999313354492,2776900,70727641.09325409
2026-01-22,25.260000228881836,1862500,47046750.42629242
2026-01-23,25.299999237060547,1119900,28333469.145584106
2026-01-26,24.75,1228600,30407850.0
2026-01-27,25.260000228881836,1359100,34330866.3110733
2026-01-28,25.18000030517578,1373900,34594802.419281006
2026-01-29,23.760000228881836,2380200,56553552.544784546
